category,parameter,level,value,secpi_mean,secpi_std
Species_Allometry,Duhat.l1,high,2.0124999999999997,4.375633333333333,0.01364803608175473
Species_Allometry,Duhat.h0,low,35.955,4.386583333333333,0.0025187077815591696
Species_Allometry,Duhat.h0,high,48.644999999999996,4.3780833333333335,0.007626853144573256
Species_Allometry,Duhat.h1,low,0.595,4.3785,0.0025242160499183777
Species_Allometry,Duhat.h1,high,0.8049999999999999,4.377166666666667,0.0013021349989748572
Species_Allometry,Akleng-parang.l0,low,0.1275,4.383783333333333,0.006908127258687768
Species_Allometry,Akleng-parang.l0,high,0.1725,4.3726,0.004495738723131827
Species_Allometry,Akleng-parang.l1,low,1.4024999999999999,4.383933333333332,0.0008720983634637072
Species_Allometry,Akleng-parang.l1,high,1.8974999999999997,4.378633333333334,0.009611133590211374
Species_Allometry,Akleng-parang.h0,low,39.185,4.3791,0.009062652297570849
Species_Allometry,Akleng-parang.h0,high,53.015,4.386233333333333,0.0034752298085481267
Species_Allometry,Akleng-parang.h1,low,0.5780000000000001,4.3815833333333325,0.006255175634802037
Species_Allometry,Akleng-parang.h1,high,0.782,4.3787666666666665,0.008197594498116757
Cooling_Model,decay_lambda,low,1.2,4.3864833333333335,0.002759931561148359
Cooling_Model,decay_lambda,high,2.8,4.381866666666666,0.00551729603660669
Cooling_Model,cca_threshold,low,0.8,4.3725,0.004412671148710925
Cooling_Model,cca_threshold,high,1.6,4.382133333333333,0.0034003267816816547
Cooling_Model,competition_k,low,2.5,4.382933333333333,0.0064036881734061985
Cooling_Model,competition_k,high,7.5,4.376433333333334,0.0028592928418672975
Weighting,shade_weight,low,0.5,4.3807833333333335,0.005054096248479143
Weighting,shade_weight,high,0.9,4.385866666666666,0.002825577620397241
