category,parameter,level,value,secpi_mean,secpi_std
Species_Allometry,Kabiki.l0,high,0.253,4.253716666666667,0.006907765356627561
Species_Allometry,Kabiki.l1,low,1.5725,4.2505500000000005,0.009650215887049694
Species_Allometry,Kabiki.l1,high,2.1275,4.2414,0.014814238646203164
Species_Allometry,Kabiki.h0,low,41.225,4.230466666666667,0.007218533245903728
Species_Allometry,Kabiki.h0,high,55.775,4.262666666666667,0.005531776889531833
Species_Allometry,Kabiki.h1,low,0.6204999999999999,4.2599833333333335,0.0025338815196365477
Species_Allometry,Kabiki.h1,high,0.8394999999999999,4.248366666666667,0.015342388630486602
Species_Allometry,Duhat.l0,low,0.153,4.2483,0.01645574874220738
Species_Allometry,Duhat.l0,high,0.207,4.251166666666666,0.015470419803253256
Species_Allometry,Duhat.l1,low,1.4875,4.2269000000000005,0.031246946517486284
Species_Allometry,Duhat.l1,high,2.0124999999999997,4.251966666666667,0.01272434237549768
Species_Allometry,Duhat.h0,low,35.955,4.253833333333333,0.019641382051395834
Species_Allometry,Duhat.h0,high,48.644999999999996,4.2654,0.006394919858762802
Species_Allometry,Duhat.h1,low,0.595,4.256533333333333,0.009561409705454136
Species_Allometry,Duhat.h1,high,0.8049999999999999,4.2592,0.011965018456595469
Species_Allometry,Akleng-parang.l0,low,0.1275,4.266466666666667,0.006042258591693144
Species_Allometry,Akleng-parang.l0,high,0.1725,4.256033333333334,0.01593033444581629
Species_Allometry,Akleng-parang.l1,low,1.4024999999999999,4.257533333333333,0.01822188854708062
Species_Allometry,Akleng-parang.l1,high,1.8974999999999997,4.250216666666667,0.019542531963784845
Species_Allometry,Akleng-parang.h0,low,39.185,4.246716666666667,0.018655309044761204
Species_Allometry,Akleng-parang.h0,high,53.015,4.262483333333333,0.006797344252639077
Species_Allometry,Akleng-parang.h1,low,0.5780000000000001,4.264816666666667,0.0053105764491458134
Species_Allometry,Akleng-parang.h1,high,0.782,4.253416666666666,0.026055784173363537
Cooling_Model,decay_lambda,low,1.2,4.245183333333334,0.016764264241402104
Cooling_Model,decay_lambda,high,2.8,4.253283333333333,0.02061537991134032
Cooling_Model,cca_threshold,low,0.8,4.256733333333334,0.012077826331293458
Cooling_Model,cca_threshold,high,1.6,4.2473833333333335,0.01174963356402568
Cooling_Model,competition_k,low,2.5,4.26425,0.0045190338200401
Cooling_Model,competition_k,high,7.5,4.247416666666666,0.016671949162856612
Weighting,shade_weight,low,0.5,4.251666666666666,0.014049337667267146
Weighting,shade_weight,high,0.9,4.266616666666667,0.004448657725152006
